x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0.0,10361.512612984068,12339.164256865126,12232.239417366985,12316.962461085364,12365.838965983845,11956.788603129884,12254.621175412829,12193.316989701458,5823.410773951268,7518.319763582882,10912.911454635116,12133.754571363634,7556.331441890097,10100.691076277935,11143.217045644855,12270.46221605124,10916.749240514184,11471.101440520812,12067.685225513515,10840.284021981828,10759.36805882945,10295.996547713703,11982.62182138089,12281.750042645102
10361.512612984068,0.0,4611.395822365698,4255.094717768821,9204.836684555996,5024.182323171148,3581.742699590791,4542.944302004177,4169.361227686744,6071.365342920902,6497.96287795055,10191.024899490163,3956.273484120821,7542.936328966747,447.1517825022329,11362.107464223582,4696.432830249739,10850.724717207853,10831.27603343566,3852.5916683635014,1587.4648023604786,1257.4172233264574,112.12645128426996,10429.65292135671,5233.9469324869415
12339.164256865126,4611.395822365698,0.0,486.38233400171464,5699.12584091175,1192.6131574489932,1497.6479919650014,1025.1900616132932,722.5960636542551,9607.135965167136,8867.436926488752,8123.195506695161,829.6035635573201,9252.611382600768,5017.035139997168,8648.950068311473,1213.1665070555914,8507.89270599234,7965.292188290352,1173.698580342218,3893.6413524146947,4020.11993325423,4715.711802598379,7118.052787829654,1583.0791911363488
12232.239417366985,4255.094717768821,486.38233400171464,0.0,5905.263462502661,1118.786431192595,1013.6055961230174,752.7349069910405,255.80036154679414,9305.09906540386,8516.749438912999,8481.14886482482,350.8510427985238,8937.29360208593,4658.661691992508,8861.010293770583,984.7127136911533,8601.696813721075,8153.52943056468,691.8464505427997,3450.491117804321,3754.4852382668228,4360.071142616222,7393.932199468954,1423.3525940310858
12316.962461085364,9204.836684555996,5699.12584091175,5905.263462502661,0.0,5013.954796315299,6365.925481820347,5487.281291386315,5917.050912261534,11703.88158893605,9925.700138442378,7585.916447611218,6127.015246437129,9431.363861864776,9461.914745229937,3675.615549244156,5319.482340353983,3572.4861576638314,2684.8514004770486,6143.555520233828,8238.994591890554,8970.651103835555,9276.432616850243,2238.053934154021,4951.128388256753
12365.838965983845,5024.182323171148,1192.6131574489932,1118.786431192595,5013.954796315299,0.0,1531.8495021032943,520.4929014985522,1039.9925730341313,9624.283413160996,8422.23837509376,8637.247170895353,1273.326308520862,8671.199736496856,5392.548485136235,8167.744691825343,381.12556816946966,7761.131834389615,7365.053252456933,1255.8032970283023,3973.7112910519854,4702.929930610623,5123.108437866947,6701.911004898835,986.9604881272793
11956.788603129884,3581.742699590791,1497.6479919650014,1013.6055961230174,6365.925481820347,1531.8495021032943,0.0,1019.3083219171822,793.1786851584167,8643.880826299006,7744.969612038554,9193.406678309217,684.9001796759005,8239.142618553165,3965.2108800203614,9277.901172122993,1178.097410846359,8787.002695679095,8534.769415266503,340.73683901112605,2546.3262741810327,3344.4673109519053,3684.5364513315153,7956.915349846318,1886.306409912244
12254.621175412829,4542.944302004177,1025.1900616132932,752.7349069910405,5487.281291386315,520.4929014985522,1019.3083219171822,0.0,589.860679459961,9323.650140078564,8232.856348179383,8789.327011941832,803.3290693914594,8566.819422685203,4919.645295699045,8561.093859541896,238.82302612536978,8138.356060822409,7781.6398327031475,737.0579271051275,3508.4880356544054,4225.570961783605,4643.793775966339,7134.4371021362,1180.9854760656408
12193.316989701458,4169.361227686744,722.5960636542551,255.80036154679414,5917.050912261534,1039.9925730341313,793.1786851584167,589.860679459961,0.0,9191.360492788328,8333.126362716084,8664.579336266357,238.4581871208606,8753.401429760199,4566.863674151712,8890.798401298121,828.2311105709662,8561.560322302188,8163.55147343211,457.498458475966,3285.586483064665,3741.104932212772,4273.768362709356,7454.545332060657,1356.3516804391911
5823.410773951268,6071.365342920902,9607.135965167136,9305.09906540386,11703.88158893605,9624.283413160996,8643.880826299006,9323.650140078564,9191.360492788328,0.0,3738.3733471050755,12122.037718891608,9063.392317269532,4897.38257000105,5676.26303552743,12304.52310348056,9370.885878374602,11458.4795452988,12078.513412980914,8889.01474100923,6603.572072049994,6957.020912133528,5976.2296355654125,12389.94886819392,9731.547016656321
7518.319763582882,6497.96287795055,8867.436926488752,8516.749438912999,9925.700138442378,8422.23837509376,7744.969612038554,8232.856348179383,8333.126362716084,3738.3733471050755,0.0,12663.431511698844,8278.443062255637,1477.144954551117,6227.65562453385,10835.750981421546,8187.981637607985,9363.135898744877,10349.101145134904,7988.768532842672,6091.991844522251,7547.567152121364,6443.196413930678,11007.819111405377,8612.670847109444
10912.911454635116,10191.024899490163,8123.195506695161,8481.14886482482,7585.916447611218,8637.247170895353,9193.406678309217,8789.327011941832,8664.579336266357,12122.037718891608,12663.431511698844,0.0,8707.814693919774,12682.284017476984,10390.211491801585,7007.045476355599,8845.323368001384,8840.706940909859,7537.727384050364,8982.492968627148,10422.954150712047,9387.075678328114,10233.290942478257,6285.858523559169,8470.43123407574
